"pre","ACD","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOF_avg","NOF_max","NOF_sum","NOI","NOM_avg","NOM_max","NOM_sum","NOT","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC","CC_avg","CC_max","CC_sum","target"
1,1,6.22222222222222,33,56,16.5555555555556,82,149,1.44444444444444,3,13,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,1,8,188,4.33333333333333,21,39,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.25,1,2,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,2.30769230769231,8,30,6.61538461538461,12,86,1.38461538461538,2,18,8,8,8,0,13,13,13,1,3,3,3,0,0,0,0.615384615384615,1,8,135,2.30769230769231,4,30,FALSE
5,1,10.1904761904762,90,214,23.6666666666667,232,497,2.0952380952381,6,44,12,12,12,0,21,21,21,1,0,0,0,0,0,0,0.904761904761905,2,19,582,5.14285714285714,36,108,FALSE
1,0,4.90909090909091,9,108,10.2727272727273,16,226,1,1,22,0,0,0,0,1,1,1,1,17,17,17,21,21,21,2.31818181818182,3,51,346,4,6,88,TRUE
1,1,2,8,14,3.57142857142857,19,25,1.14285714285714,2,8,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,1,4,50,1.14285714285714,2,8,FALSE
1,0,3.14285714285714,11,22,4.71428571428571,12,33,1.71428571428571,3,12,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.14285714285714,3,8,61,2.14285714285714,4,15,TRUE
0,0,3,4,6,10.5,16,21,2.5,3,5,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,35,3.5,5,7,FALSE
0,0,0.75,3,3,2.5,10,10,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1,3,4,25,1.5,3,6,FALSE
5,2,12.6666666666667,40,114,18,52,162,2.66666666666667,4,24,7,7,7,0,7,7,7,1,3,3,3,0,0,0,0.666666666666667,1,6,227,3.55555555555556,8,32,TRUE
0,0,1.25,3,5,3.75,8,15,1.5,2,6,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,1,4,32,1.75,3,7,FALSE
0,0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,17,1.5,2,3,FALSE
1,0,0.666666666666667,2,2,2.33333333333333,5,7,1.33333333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,3,4,20,1.33333333333333,2,4,FALSE
2,0,1.1875,6,19,1.3125,5,21,1.0625,2,17,2,2,2,0,16,16,16,1,0,0,0,0,0,0,0.375,2,6,63,1.125,3,18,FALSE
1,2,8.25,64,99,11.3333333333333,80,136,1.5,3,18,10,10,10,0,12,12,12,1,1,1,1,0,0,0,0.5,2,6,203,1.66666666666667,4,20,TRUE
1,4,18.3333333333333,54,55,35.3333333333333,104,106,3.66666666666667,9,11,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.333333333333333,1,1,143,1.33333333333333,2,4,FALSE
1,0,0.545454545454545,3,6,2.45454545454545,10,27,1.18181818181818,3,13,9,9,9,0,11,11,11,1,0,0,0,0,0,0,0.181818181818182,1,2,64,1.72727272727273,4,19,FALSE
2,0,2.5,3,15,6.66666666666667,10,40,1.83333333333333,2,11,0,0,0,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,1,5,59,1.83333333333333,2,11,FALSE
0,0,1.71428571428571,6,12,5.42857142857143,10,38,1.28571428571429,2,9,5,5,5,0,7,7,7,1,2,2,2,0,0,0,0.571428571428571,2,4,67,1.57142857142857,2,11,FALSE
1,0,2.2,10,33,6.66666666666667,14,100,1.46666666666667,3,22,9,9,9,0,15,15,15,1,2,2,2,0,0,0,0.666666666666667,2,10,152,2.46666666666667,4,37,FALSE
0,0,3.27272727272727,10,36,7.72727272727273,20,85,1.72727272727273,4,19,7,7,7,0,9,9,9,1,2,2,2,2,2,2,0.909090909090909,4,10,135,2.36363636363636,6,26,FALSE
3,0,3.26086956521739,16,75,8.43478260869565,21,194,1.78260869565217,6,41,13,13,13,0,23,23,23,1,2,2,2,0,0,0,0.608695652173913,2,14,272,2.69565217391304,6,62,FALSE
0,0,3.41666666666667,12,41,7.75,19,93,1.75,4,21,8,8,8,0,10,10,10,1,2,2,2,2,2,2,0.916666666666667,5,11,147,2.33333333333333,6,28,FALSE
1,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,8,1,1,2,FALSE
0,0,0,0,0,2,3,4,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,12,1.5,2,3,FALSE
2,1,9,58,81,22.6666666666667,140,204,1.77777777777778,5,16,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.888888888888889,1,8,245,5.44444444444444,31,49,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,0,0,0,0,0,0.222222222222222,1,2,13,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
0,0,3,5,9,5.33333333333333,11,16,1.66666666666667,3,5,0,0,0,0,0,0,0,1,2,2,2,3,3,3,1.33333333333333,2,4,39,2.33333333333333,4,7,FALSE
1,0,0,0,0,0.4,1,2,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,1,1,5,10,0,0,0,FALSE
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,1,1,5,9,0,0,0,FALSE
1,0,2.31578947368421,14,44,7.26315789473684,18,138,1.57894736842105,5,30,11,11,11,0,19,19,19,1,2,2,2,0,0,0,0.631578947368421,2,12,201,2.42105263157895,6,46,FALSE
0,0,3.41666666666667,12,41,8.08333333333333,20,97,1.75,4,21,8,8,8,0,10,10,10,1,2,2,2,2,2,2,0.916666666666667,5,11,152,2.33333333333333,6,28,FALSE
1,0,1.71428571428571,6,12,5.28571428571429,10,37,1.28571428571429,2,9,5,5,5,0,7,7,7,1,3,3,3,0,0,0,0.571428571428571,2,4,66,1.85714285714286,3,13,FALSE
0,0,3.46153846153846,16,45,8.61538461538461,29,112,1.76923076923077,6,23,10,10,10,0,12,12,12,1,2,2,2,1,1,1,0.769230769230769,7,10,169,2,7,26,FALSE
0,0,2.10526315789474,10,40,6.31578947368421,19,120,1.63157894736842,4,31,9,9,9,0,19,19,19,1,0,0,0,0,0,0,0.315789473684211,1,6,181,1.84210526315789,4,35,FALSE
3,0,10.2105263157895,39,194,30.6842105263158,100,583,4,10,76,6,8,12,0,4.5,6,9,1,0,0,0,5,10,10,3.68421052631579,8,70,713,6.57894736842105,25,125,FALSE
8,16,16.2045454545455,211,713,28.6136363636364,308,1259,2,6,88,15.6666666666667,42,47,0,14.6666666666667,40,44,1,3,9,9,0,0,0,0.340909090909091,1,15,1481,4.5,44,198,TRUE
0,0,1.71428571428571,6,12,5,10,35,1.28571428571429,2,9,5,5,5,0,7,7,7,1,2,2,2,0,0,0,0.571428571428571,2,4,60,1.71428571428571,2,12,FALSE
1,2,6.55555555555556,87,295,11.8222222222222,146,532,1.6,3,72,23,23,23,0,40,40,40,1,4,4,4,5,5,5,0.777777777777778,3,35,690,3.71111111111111,31,167,FALSE
4,0,6.42857142857143,20,180,13.3571428571429,55,374,1.25,6,35,0,0,0,0,1,1,1,1,27,27,27,27,27,27,2.03571428571429,3,57,558,5.03571428571429,18,141,TRUE
2,1,12,20,36,31.3333333333333,57,94,3,4,9,1,1,1,0,3,3,3,1,1,1,1,0,0,0,0.333333333333333,1,1,119,4.66666666666667,10,14,FALSE
3,1,7.14285714285714,12,50,11.1428571428571,22,78,2.42857142857143,4,17,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.28571428571429,2,9,116,2.57142857142857,4,18,TRUE
2,5,4.5,40,135,11.6666666666667,94,350,2.5,7,75,3.33333333333333,6,10,0,8.66666666666667,20,26,1,0.666666666666667,2,2,1.33333333333333,4,4,0.6,2,18,460,3.56666666666667,30,107,TRUE
0,2,5.6,20,56,7.7,28,77,1.5,3,15,2,5,6,0,2.66666666666667,3,8,1,0,0,0,0,0,0,1.1,3,11,143,2.2,7,22,FALSE
0,2,5.6,20,56,7.7,28,77,1.5,3,15,2,5,6,0,2.66666666666667,3,8,1,0,0,0,0,0,0,1.1,3,11,143,2.2,7,22,FALSE
1,0,1.16666666666667,2,7,4.83333333333333,16,29,1.66666666666667,3,10,3,3,3,0,6,6,6,1,1,1,1,0,0,0,0.5,2,3,59,1.83333333333333,3,11,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1.5,2,6,9,0,0,0,FALSE
0,0,5.33333333333333,12,16,13.3333333333333,29,40,2.66666666666667,4,8,0,0,0,0,3,3,3,1,1,1,1,0,0,0,1.33333333333333,3,4,59,3.66666666666667,7,11,TRUE
3,0,3.75,6,15,7,14,28,2,3,8,1,1,1,0,4,4,4,1,3,3,3,0,0,0,1,3,4,56,2.25,4,9,FALSE
7,4,4.66666666666667,59,112,9.79166666666667,159,235,1.58333333333333,7,38,11,11,11,0,12,12,12,1,6,6,6,1,1,1,1.16666666666667,3,28,353,3.41666666666667,49,82,TRUE
0,0,1.5,3,6,4.5,8,18,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,35,3,4,12,FALSE
0,0,1,3,6,3.66666666666667,10,22,1.33333333333333,3,8,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.333333333333333,1,2,44,2.33333333333333,4,14,FALSE
1,0,2.23529411764706,12,38,6.35294117647059,16,108,1.52941176470588,4,26,9,9,9,0,17,17,17,1,3,3,3,0,0,0,0.588235294117647,1,10,166,2.35294117647059,5,40,FALSE
0,0,3.27272727272727,10,36,7.54545454545455,19,83,1.72727272727273,4,19,7,7,7,0,9,9,9,1,2,2,2,2,2,2,0.909090909090909,4,10,132,2.36363636363636,6,26,FALSE
1,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,8,1,1,2,FALSE
0,0,0,0,0,2,3,4,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,12,1.5,2,3,FALSE
1,1,7,19,28,20.75,48,83,2,3,8,3,3,3,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,108,5,12,20,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,FALSE
5,1,5.84615384615385,22,76,11.3076923076923,31,147,1.76923076923077,3,23,2,6,6,0,4,10,12,1,0,0,0,0.333333333333333,1,1,0.923076923076923,3,12,206,3.61538461538462,9,47,FALSE
2,0,5.2,9,26,7.2,13,36,1.2,2,6,0,0,0,0,1,1,1,1,10,10,10,4,4,4,2,3,10,68,4,6,20,FALSE
1,1,2.25,6,9,5,17,20,1.25,2,5,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,37,1.25,2,5,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1,1,4,8,0,0,0,FALSE
11,6,4.58064516129032,31,142,10.0322580645161,80,311,1.83870967741935,6,57,15,15,15,0,20,20,20,1,3,3,3,0,0,0,1.03225806451613,3,32,438,3,23,93,TRUE
1,0,0.833333333333333,5,5,1.66666666666667,7,10,1.16666666666667,2,7,3,3,3,0,6,6,6,1,0,0,0,0,0,0,1.33333333333333,2,8,35,1.33333333333333,3,8,FALSE
1,0,1.2,5,12,3.7,10,37,1.3,3,13,5,5,5,0,10,10,10,1,1,1,1,0,0,0,0.7,2,7,72,1.7,4,17,FALSE
1,0,0.375,2,3,1.75,5,14,1,1,8,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.625,2,5,39,1.125,2,9,FALSE
2,0,2,12,14,4,13,28,1.28571428571429,2,9,3,3,3,0,7,7,7,1,0,0,0,0,0,0,1,3,7,55,2.28571428571429,5,16,FALSE
2,2,7,33,77,15.0909090909091,78,166,2.36363636363636,7,26,9,9,9,0,11,11,11,1,0,0,0,0,0,0,1.09090909090909,4,12,226,2.45454545454545,5,27,TRUE
0,0,1,5,17,2.64705882352941,9,45,1.05882352941176,3,18,9,9,9,0,17,17,17,1,0,0,0,0,0,0,0.764705882352941,7,13,102,1.17647058823529,3,20,FALSE
5,2,4.73684210526316,21,180,9.42105263157895,39,358,1.81578947368421,4,69,11,11,11,0,37,37,37,1,2,2,2,1,1,1,1.07894736842105,3,41,494,2.92105263157895,9,111,TRUE
0,0,2.66666666666667,7,16,7.5,25,45,1.33333333333333,2,8,3,3,3,0,6,6,6,1,4,4,4,0,0,0,1.16666666666667,3,7,74,2.83333333333333,8,17,FALSE
0,0,5.5,23,33,13,60,78,1.33333333333333,3,8,2,2,2,0,6,6,6,1,22,22,22,0,0,0,0.833333333333333,2,5,126,3.16666666666667,9,19,FALSE
0,1,2,8,16,7.375,27,59,1.75,4,14,1,1,1,0,8,8,8,1,0,0,0,0,0,0,1.375,7,11,93,2.25,5,18,FALSE
0,0,2,4,4,2.5,3,5,1,1,2,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,20,1,1,2,FALSE
0,0,0.666666666666667,1,2,1.66666666666667,3,5,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,3,3,17,1,1,3,FALSE
0,0,0.666666666666667,1,2,1.66666666666667,3,5,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,3,3,16,1,1,3,FALSE
0,0,1.3,7,13,3,10,30,1.2,2,12,4,4,4,0,10,10,10,1,1,1,1,0,0,0,0.6,1,6,66,1.6,4,16,FALSE
0,1,1.5,7,12,8,37,64,1.75,5,14,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1.375,9,11,101,2.125,6,17,FALSE
0,0,2.375,9,38,5,20,80,1.5625,3,25,3.5,4,7,0,8,13,16,1,0.5,1,1,0,0,0,0.9375,3,15,141,2.125,5,34,FALSE
0,0,3.66666666666667,6,11,5.33333333333333,6,16,1.66666666666667,2,5,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1,2,3,29,1.66666666666667,2,5,TRUE
0,2,12.875,56,103,22.75,95,182,1.625,3,13,6,6,6,0,8,8,8,1,4,4,4,0,0,0,1,2,8,244,3.5,10,28,TRUE
0,3,9.3125,24,149,15.25,42,244,1.5625,3,25,13,13,13,0,15,15,15,1,5,5,5,1,1,1,0.9375,3,15,336,3.125,8,50,TRUE
1,2,6.76923076923077,20,88,12.4615384615385,35,162,1.46153846153846,3,19,11,11,11,0,12,12,12,1,3,3,3,1,1,1,1.23076923076923,6,16,236,3.38461538461538,8,44,TRUE
1,1,6.22222222222222,12,56,11,24,99,1.44444444444444,3,13,0,0,0,0,9,9,9,1,1,1,1,0,0,0,0.666666666666667,1,6,149,1.88888888888889,4,17,TRUE
0,0,2,3,6,3.33333333333333,5,10,1,1,3,1,1,1,0,2,2,2,1,3,3,3,1,1,1,1.33333333333333,2,4,32,1.33333333333333,2,4,FALSE
0,0,6,12,12,8,16,16,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,3,3,25,3,5,6,FALSE
2,0,4.83333333333333,8,29,5.16666666666667,13,31,1,1,6,3,3,3,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,64,1,1,6,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE
0,2,3.61538461538462,8,47,6.76923076923077,16,88,2.15384615384615,4,28,0,0,0,0,13,13,13,1,0,0,0,0,0,0,1.15384615384615,2,15,128,2.53846153846154,5,33,FALSE
2,13,6.27272727272727,46,552,10.9772727272727,78,966,1.98863636363636,7,175,4.625,20,37,0,11,33,88,1,1.625,6,13,0,0,0,0.818181818181818,4,72,1304,3.06818181818182,17,270,TRUE
0,5,7.45454545454545,34,82,12.7272727272727,64,140,1.72727272727273,3,19,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.454545454545455,1,5,183,1.90909090909091,5,21,FALSE
0,0,3.8,7,19,5.6,13,28,1.4,2,7,0,0,0,0,1,1,1,1,0,0,0,4,4,4,1.4,4,7,52,2.2,4,11,FALSE
1,0,5.45454545454545,34,120,9.18181818181818,50,202,1.63636363636364,4,36,12,12,12,0,22,22,22,1,3,3,3,0,0,0,0.454545454545455,1,10,282,2.31818181818182,9,51,TRUE
0,2,12.8461538461538,69,167,10.8461538461538,59,141,1.15384615384615,2,15,12,12,12,0,12,12,12,1,1,1,1,0,0,0,0.692307692307692,1,9,210,1.23076923076923,3,16,TRUE
0,0,0.666666666666667,2,2,0.666666666666667,1,2,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,1,2,19,1,1,3,FALSE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,10,1,1,1,FALSE
0,0,8,8,8,5,5,5,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,16,1,1,1,FALSE
5,0,1.38461538461538,6,18,3.69230769230769,22,48,1.15384615384615,3,15,2,2,2,0,13,13,13,1,2,2,2,0,0,0,0.692307692307692,2,9,90,1.53846153846154,7,20,FALSE
0,1,2,5,14,3.42857142857143,7,24,1.14285714285714,2,8,1,2,2,0,3.5,4,7,1,0,0,0,0,0,0,1.14285714285714,4,8,60,1,1,7,TRUE
0,0,10.95,63,219,15.15,103,303,2.05,4,41,11,11,11,0,20,20,20,1,0,0,0,0,0,0,0.45,3,9,380,3.4,13,68,FALSE
1,1,7.28571428571429,24,51,11.2857142857143,34,79,1.57142857142857,3,11,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,1,4,110,2.85714285714286,10,20,FALSE
0,0,1.33333333333333,3,4,4,8,12,1.33333333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,1,2,24,2,3,6,FALSE
1,0,1,2,3,3,4,9,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,2,4,26,1.33333333333333,2,4,TRUE
2,1,2.25,9,9,5.25,18,21,1.25,2,5,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.25,3,5,48,1,1,4,FALSE
0,1,2,5,14,3.57142857142857,6,25,1.14285714285714,2,8,1,2,2,0,3.5,4,7,1,0,0,0,0,0,0,1.14285714285714,4,8,61,1,1,7,TRUE
0,0,0.8,4,4,2.2,8,11,1.2,3,6,0,0,0,0,2.5,4,5,1,0,0,0,0,0,0,1.6,3,8,28,1.2,3,6,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,6,0,0,0,FALSE
0,0,0.25,1,1,2.5,6,10,1.5,2,6,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,3,4,25,1.75,3,7,FALSE
1,0,2.42857142857143,7,17,5.28571428571429,16,37,1.42857142857143,3,10,5,5,5,0,7,7,7,1,1,1,1,0,0,0,0.857142857142857,2,6,68,2,5,14,TRUE
1,0,6,6,6,8,8,8,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,19,4,4,4,FALSE
1,0,3,8,9,6.33333333333333,17,19,1,1,3,1,1,1,0,3,3,3,1,1,1,1,0,0,0,1.66666666666667,3,5,36,4,10,12,TRUE
10,6,7.59090909090909,50,167,16.2272727272727,105,357,2.04545454545455,5,45,14,14,14,0,22,22,22,1,6,6,6,0,0,0,0.772727272727273,4,17,475,3.5,9,77,TRUE
1,0,2.75,5,11,3,6,12,1,1,4,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.25,4,5,34,1,1,4,TRUE
1,0,2.75,6,11,4.75,8,19,1.25,2,5,2,2,2,0,4,4,4,1,0,0,0,0,0,0,2,3,8,41,2.25,3,9,FALSE
2,0,0.25,1,1,1,4,4,1.25,2,5,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1,3,4,19,1.25,2,5,FALSE
3,6,10.8571428571429,19,152,17.0714285714286,37,239,1.92857142857143,5,27,22,22,22,0,14,14,14,1,0,0,0,0,0,0,0.785714285714286,3,11,328,2.78571428571429,9,39,TRUE
2,0,2,6,10,3.8,8,19,1.2,2,6,0,0,0,0,4,4,4,1,0,0,0,1,1,1,2.2,5,11,45,1.8,3,9,FALSE
4,1,8,29,64,12.75,46,102,1.875,3,15,1,2,2,0,4,7,8,1,2,4,4,0,0,0,0.375,1,3,148,2.75,6,22,TRUE
1,3,7,50,56,11.25,76,90,1.375,2,11,1,1,1,0,8,8,8,1,3,3,3,0,0,0,0.375,1,3,126,1.5,3,12,TRUE
2,1,8.5,17,68,15.625,34,125,2.125,3,17,7,7,7,0,8,8,8,1,0,0,0,0,0,0,0.5,2,4,170,2.875,5,23,FALSE
1,6,5.38888888888889,41,97,13.7777777777778,110,248,2.16666666666667,6,39,7,7,7,0,18,18,18,1,1,1,1,0,0,0,0.944444444444444,2,17,320,2.94444444444444,10,53,FALSE
0,0,0.2,1,1,1.2,2,6,1,1,5,1,1,1,0,5,5,5,1,1,1,1,0,0,0,1,3,5,24,1,1,5,FALSE
0,1,3.16666666666667,9,19,5.83333333333333,14,35,1.5,3,9,0,0,0,0,4,4,4,1,2,2,2,1,1,1,0.833333333333333,2,5,64,2.5,6,15,TRUE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,TRUE
0,0,1.75,6,14,4.125,11,33,1.5,3,12,4,4,4,0,8,8,8,1,0,0,0,0,0,0,0.25,2,2,66,1.625,3,13,FALSE
0,0,3,11,33,9.27272727272727,39,102,2.09090909090909,6,23,7,7,7,0,11,11,11,1,1,1,1,0,0,0,1.36363636363636,8,15,158,3.63636363636364,15,40,TRUE
2,0,5.63636363636364,34,62,11,51,121,1.45454545454545,2,16,8,8,8,0,11,11,11,1,3,3,3,0,0,0,0.727272727272727,2,8,185,1.90909090909091,5,21,FALSE
3,2,2.73333333333333,11,41,4.66666666666667,14,70,1.33333333333333,3,20,6,6,6,0,15,15,15,1,2,2,2,0,0,0,0.666666666666667,2,10,141,1.26666666666667,3,19,FALSE
3,0,3.5,9,56,5.8125,14,93,1.25,3,20,4,4,4,0,16,16,16,1,4,4,4,0,0,0,0.6875,2,11,163,1.6875,5,27,TRUE
1,0,5.28571428571429,10,37,8.14285714285714,13,57,1.57142857142857,3,11,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,1,4,96,1.71428571428571,3,12,FALSE
1,0,3,14,27,6,30,54,1.77777777777778,4,16,1,1,1,0,9,9,9,1,0,0,0,0,0,0,1,3,9,88,2.55555555555556,9,23,FALSE
0,0,4,5,16,7.5,9,30,2,3,8,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,53,3.25,4,13,FALSE
0,0,6,12,12,8,14,16,1.5,2,3,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2,3,4,26,3,5,6,FALSE
5,9,12.2631578947368,26,233,17.0526315789474,42,324,1.52631578947368,3,29,16,16,16,0,19,19,19,1,12,12,12,0,0,0,0.631578947368421,2,12,437,1.73684210526316,8,33,TRUE
0,0,1.72222222222222,7,31,3.55555555555556,17,64,1.27777777777778,3,23,5,5,5,0,18,18,18,1,0,0,0,0,0,0,0.777777777777778,4,14,127,1.61111111111111,6,29,TRUE
4,0,2.85714285714286,12,20,7.42857142857143,27,52,1.85714285714286,3,13,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.28571428571429,3,9,75,3,8,21,FALSE
3,0,1,2,4,4.25,8,17,1.5,2,6,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1.75,4,7,38,2.25,4,9,FALSE
0,10,9.78571428571429,114,274,15.1428571428571,151,424,1.92857142857143,4,54,11,17,22,0,13.5,17,27,1,2,4,4,0,0,0,0.678571428571429,2,19,566,3.14285714285714,9,88,FALSE
0,0,8.6,17,43,11.4,19,57,1.4,2,7,0,0,0,0,5,5,5,1,3,3,3,0,0,0,0.8,2,4,87,2,3,10,TRUE
0,0,2.5,12,15,4.16666666666667,17,25,1.16666666666667,2,7,3,3,3,0,6,6,6,1,1,1,1,0,0,0,1,6,6,63,1.33333333333333,3,8,FALSE
6,4,6.71428571428571,34,94,11.2857142857143,58,158,1.21428571428571,3,17,9,9,9,0,10,10,10,1,0,0,0,4,4,4,0.928571428571429,2,13,222,1.28571428571429,5,18,FALSE
0,0,0.91304347826087,10,21,2.47826086956522,21,57,1.1304347826087,3,26,8,8,8,0,23,23,23,1,0,0,0,0,0,0,0.565217391304348,1,13,134,1.47826086956522,6,34,TRUE
2,0,5.55555555555556,11,50,7.33333333333333,14,66,1.22222222222222,2,11,2,2,2,0,9,9,9,1,3,3,3,0,0,0,1.11111111111111,4,10,119,1.44444444444444,3,13,TRUE
1,2,2.27272727272727,21,25,4.63636363636364,41,51,1.18181818181818,4,13,3,3,3,0,11,11,11,1,0,0,0,0,0,0,0.181818181818182,2,2,95,1.09090909090909,3,12,TRUE
1,0,1.33333333333333,3,8,3,7,18,1.16666666666667,2,7,4,4,4,0,6,6,6,1,0,0,0,0,0,0,1,4,6,46,1.5,3,9,TRUE
0,0,1.16666666666667,3,7,2,4,12,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.333333333333333,1,2,34,1,1,6,FALSE
1,0,3.16666666666667,8,19,5.83333333333333,14,35,1.66666666666667,4,10,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.166666666666667,1,1,61,2,6,12,TRUE
0,5,6.78260869565217,19,156,9.04347826086956,26,208,1.78260869565217,6,41,6.5,12,13,0,11.5,19,23,1,1,2,2,0,0,0,0.391304347826087,2,9,295,2.04347826086957,6,47,TRUE
0,2,6.5,19,52,8.5,29,68,1.75,4,14,2,2,2,0,8,8,8,1,2,2,2,0,0,0,0.125,1,1,107,1.75,4,14,TRUE
0,0,0,0,0,0.333333333333333,1,1,0.333333333333333,1,1,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,10,0.333333333333333,1,1,FALSE
4,0,6,6,6,13,13,13,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,24,6,6,6,FALSE
6,2,4.91666666666667,28,59,10.5833333333333,58,127,2.33333333333333,5,28,0,0,0,0,0,0,0,1,3,3,3,12,12,12,2.58333333333333,5,31,173,2.66666666666667,7,32,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,4,4,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,FALSE
3,0,2,5,12,4.83333333333333,17,29,2,6,12,0,0,0,0,1,1,1,1,0,0,0,5,5,5,1.5,2,9,50,2.33333333333333,7,14,TRUE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,TRUE
